date,station_id,station_name,river,basin,lat,lon,role,stage_m,discharge_m3s,precip_mm,temp_c,sediment_kgm3,area_m2,warn_stage_m,alert_stage_m,warn_q_m3s,alert_q_m3s
2023-11-12,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,43.58,0.0,6.7,8.0,51.5,333.0,335.0,3000,5500
2023-11-13,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,42.43,0.0,5.9,7.68,50.3,333.0,335.0,3000,5500
2023-11-14,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,41.67,0.0,9.3,8.01,49.4,333.0,335.0,3000,5500
2023-11-15,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.21,41.29,0.0,7.7,8.28,49.0,333.0,335.0,3000,5500
2023-11-16,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.21,40.52,0.0,11.2,8.49,48.2,333.0,335.0,3000,5500
2023-11-17,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,41.67,0.0,13.2,8.66,49.4,333.0,335.0,3000,5500
2023-11-18,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,41.67,1.82,13.2,8.38,49.4,333.0,335.0,3000,5500
2023-11-19,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,42.43,0.0,8.0,7.8,50.3,333.0,335.0,3000,5500
2023-11-20,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.22,41.67,0.0,7.1,8.29,49.4,333.0,335.0,3000,5500
2023-11-21,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.24,53.52,14.49,6.7,8.1,62.3,333.0,335.0,3000,5500
2023-11-22,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.37,155.2,19.74,11.3,10.82,167.1,333.0,335.0,3000,5500
2023-11-23,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.4,185.4,0.0,8.5,10.59,197.2,333.0,335.0,3000,5500
2023-11-24,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.56,401.39,0.0,7.5,16.94,405.2,333.0,335.0,3000,5500
2023-11-25,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.53,353.99,0.0,2.7,15.15,360.3,333.0,335.0,3000,5500
2023-11-26,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.47,262.24,1.4,3.0,12.67,272.4,333.0,335.0,3000,5500
2023-11-27,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.41,193.43,1.33,5.7,10.58,205.1,333.0,335.0,3000,5500
2023-11-28,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.37,151.76,0.0,1.4,10.6,163.7,333.0,335.0,3000,5500
2023-11-29,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.34,123.86,0.0,-1.1,9.59,135.5,333.0,335.0,3000,5500
2023-11-30,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.32,106.27,0.0,4.1,9.59,117.6,333.0,335.0,3000,5500
2023-12-01,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.31,95.95,3.5,6.0,8.91,106.9,333.0,335.0,3000,5500
2023-12-02,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.3,89.84,0.21,10.8,8.86,100.6,333.0,335.0,3000,5500
2023-12-03,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.31,99.77,15.47,12.3,9.62,110.9,333.0,335.0,3000,5500
2023-12-04,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.31,97.48,0.0,10.0,9.97,108.5,333.0,335.0,3000,5500
2023-12-05,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.3,89.07,0.0,5.4,8.52,99.8,333.0,335.0,3000,5500
2023-12-06,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.3,90.22,1.54,4.6,9.03,101.0,333.0,335.0,3000,5500
2023-12-07,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.3,89.45,0.0,3.4,9.28,100.2,333.0,335.0,3000,5500
2023-12-08,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.29,84.48,0.0,6.0,8.93,95.0,333.0,335.0,3000,5500
2023-12-09,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.29,86.78,0.0,7.3,8.85,97.4,333.0,335.0,3000,5500
2023-12-10,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.3,91.36,14.42,13.2,10.14,102.2,333.0,335.0,3000,5500
2023-12-11,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.44,232.04,22.89,5.3,11.68,243.0,333.0,335.0,3000,5500
2023-12-12,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.44,223.25,0.0,2.3,12.23,234.4,333.0,335.0,3000,5500
2023-12-13,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.47,263.77,0.0,4.0,12.57,273.9,333.0,335.0,3000,5500
2023-12-14,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.49,299.32,0.0,2.4,13.59,308.1,333.0,335.0,3000,5500
2023-12-15,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.47,261.86,0.0,5.0,11.37,272.0,333.0,335.0,3000,5500
2023-12-16,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.43,213.69,0.0,6.5,12.33,225.1,333.0,335.0,3000,5500
2023-12-17,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.41,194.96,3.99,8.0,11.27,206.6,333.0,335.0,3000,5500
2023-12-18,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.69,668.98,33.88,10.0,20.63,653.4,333.0,335.0,3000,5500
2023-12-19,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.75,802.78,0.0,3.3,26.64,775.1,333.0,335.0,3000,5500
2023-12-20,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.71,711.04,0.0,1.1,22.28,691.8,333.0,335.0,3000,5500
2023-12-21,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,531.37,0.0,2.9,18.12,526.7,333.0,335.0,3000,5500
2023-12-22,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.55,393.75,0.0,3.1,15.04,398.0,333.0,335.0,3000,5500
2023-12-23,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.5,303.15,0.0,4.4,14.48,311.8,333.0,335.0,3000,5500
2023-12-24,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.46,253.83,0.21,5.1,12.69,264.2,333.0,335.0,3000,5500
2023-12-25,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.43,217.52,0.0,7.4,11.7,228.8,333.0,335.0,3000,5500
2023-12-26,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.41,194.96,3.22,7.0,10.64,206.6,333.0,335.0,3000,5500
2023-12-27,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.43,213.31,28.84,9.1,11.26,224.7,333.0,335.0,3000,5500
2023-12-28,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.48,286.33,5.25,11.5,13.61,295.6,333.0,335.0,3000,5500
2023-12-29,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.49,293.21,0.0,9.1,13.51,302.3,333.0,335.0,3000,5500
2023-12-30,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.55,389.92,0.0,5.7,14.04,394.4,333.0,335.0,3000,5500
2023-12-31,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.55,389.92,0.0,5.7,14.94,394.4,333.0,335.0,3000,5500
2024-01-01,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.52,341.37,0.35,3.5,14.74,348.3,333.0,335.0,3000,5500
2024-01-02,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.49,296.65,0.42,3.4,15.44,305.6,333.0,335.0,3000,5500
2024-01-03,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.47,262.24,0.0,2.3,12.37,272.4,333.0,335.0,3000,5500
2024-01-04,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.44,231.28,0.07,4.0,10.82,242.3,333.0,335.0,3000,5500
2024-01-05,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.42,207.58,0.0,-0.3,12.12,219.1,333.0,335.0,3000,5500
2024-01-06,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.42,209.49,11.41,1.0,11.43,220.9,333.0,335.0,3000,5500
2024-01-07,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.48,283.27,1.47,3.4,12.43,292.7,333.0,335.0,3000,5500
2024-01-08,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.45,243.89,0.0,4.3,12.81,254.6,333.0,335.0,3000,5500
2024-01-09,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.53,361.63,19.25,4.5,14.84,367.6,333.0,335.0,3000,5500
2024-01-10,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.97,1490.88,12.18,9.2,37.6,1385.6,333.0,335.0,3000,5500
2024-01-11,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.23,2622.42,0.0,5.2,46.84,2356.6,333.0,335.0,3000,5500
2024-01-12,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.1,2022.25,0.56,5.0,49.83,1845.3,333.0,335.0,3000,5500
2024-01-13,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.98,1532.93,5.39,8.3,40.61,1422.2,333.0,335.0,3000,5500
2024-01-14,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.95,1414.43,0.7,1.2,34.48,1318.7,333.0,335.0,3000,5500
2024-01-15,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.9,1265.34,2.1,-2.7,36.34,1187.7,333.0,335.0,3000,5500
2024-01-16,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.82,1009.21,3.71,-1.8,27.21,960.6,333.0,335.0,3000,5500
2024-01-17,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.74,791.31,0.0,-6.8,26.05,764.7,333.0,335.0,3000,5500
2024-01-18,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.68,638.4,0.0,-3.8,21.37,625.4,333.0,335.0,3000,5500
2024-01-19,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,535.19,4.97,-0.9,18.6,530.3,333.0,335.0,3000,5500
2024-01-20,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.6,470.2,0.0,-5.6,17.66,469.8,333.0,335.0,3000,5500
2024-01-21,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.56,397.57,0.0,-5.4,15.32,401.6,333.0,335.0,3000,5500
2024-01-22,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.55,380.75,0.0,-4.7,15.38,385.7,333.0,335.0,3000,5500
2024-01-23,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.52,342.9,0.0,1.4,15.81,349.8,333.0,335.0,3000,5500
2024-01-24,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.5,305.82,0.14,4.7,13.4,314.4,333.0,335.0,3000,5500
2024-01-25,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.51,321.5,3.29,14.1,14.72,329.4,333.0,335.0,3000,5500
2024-01-26,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.54,376.93,2.38,17.8,14.65,382.1,333.0,335.0,3000,5500
2024-01-27,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.58,439.62,0.0,11.5,16.69,441.2,333.0,335.0,3000,5500
2024-01-28,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.89,1204.17,23.73,7.1,34.91,1133.8,333.0,335.0,3000,5500
2024-01-29,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.07,1876.98,1.61,4.8,45.01,1720.4,333.0,335.0,3000,5500
2024-01-30,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.21,2553.61,0.0,4.2,50.99,2298.3,333.0,335.0,3000,5500
2024-01-31,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.07,1888.45,0.14,3.6,42.94,1730.3,333.0,335.0,3000,5500
2024-02-01,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.92,1322.68,0.0,4.4,33.8,1238.2,333.0,335.0,3000,5500
2024-02-02,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.83,1028.33,1.4,7.7,28.86,977.7,333.0,335.0,3000,5500
2024-02-03,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.77,852.48,0.0,4.2,26.8,820.0,333.0,335.0,3000,5500
2024-02-04,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.71,714.86,0.0,3.1,23.49,695.3,333.0,335.0,3000,5500
2024-02-05,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.67,611.64,0.0,3.8,19.5,600.8,333.0,335.0,3000,5500
2024-02-06,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,531.37,0.0,1.8,18.57,526.7,333.0,335.0,3000,5500
2024-02-07,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.6,477.85,0.0,2.4,17.7,476.9,333.0,335.0,3000,5500
2024-02-08,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.58,435.8,0.0,4.3,15.32,437.6,333.0,335.0,3000,5500
2024-02-09,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.56,397.57,0.0,8.3,16.13,401.6,333.0,335.0,3000,5500
2024-02-10,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.53,360.1,0.84,11.2,16.0,366.2,333.0,335.0,3000,5500
2024-02-11,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.52,339.84,3.5,11.3,15.45,346.9,333.0,335.0,3000,5500
2024-02-12,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.51,319.97,0.42,9.1,13.69,327.9,333.0,335.0,3000,5500
2024-02-13,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.58,431.97,18.62,6.0,16.2,434.0,333.0,335.0,3000,5500
2024-02-14,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.75,802.78,0.0,3.0,23.43,775.1,333.0,335.0,3000,5500
2024-02-15,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.95,1441.18,0.0,2.2,37.48,1342.1,333.0,335.0,3000,5500
2024-02-16,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.89,1219.46,0.0,5.1,33.21,1147.3,333.0,335.0,3000,5500
2024-02-17,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.8,948.05,3.64,2.1,28.69,905.9,333.0,335.0,3000,5500
2024-02-18,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.74,791.31,0.0,0.2,24.44,764.7,333.0,335.0,3000,5500
2024-02-19,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.7,691.92,0.0,2.1,21.15,674.4,333.0,335.0,3000,5500
2024-02-20,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.67,611.64,0.0,2.0,21.28,600.8,333.0,335.0,3000,5500
2024-02-21,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.64,546.66,0.0,2.2,19.87,540.9,333.0,335.0,3000,5500
2024-02-22,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.61,496.96,2.94,3.9,17.4,494.8,333.0,335.0,3000,5500
2024-02-23,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.6,477.85,1.19,7.6,17.32,476.9,333.0,335.0,3000,5500
2024-02-24,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.64,565.77,0.0,6.2,19.34,558.6,333.0,335.0,3000,5500
2024-02-25,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.72,726.33,0.0,1.3,21.03,705.7,333.0,335.0,3000,5500
2024-02-26,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.69,676.63,0.0,7.0,22.0,660.4,333.0,335.0,3000,5500
2024-02-27,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.66,607.82,0.42,11.3,21.04,597.3,333.0,335.0,3000,5500
2024-02-28,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.64,558.12,9.17,15.6,21.16,551.5,333.0,335.0,3000,5500
2024-02-29,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,535.19,1.4,3.8,18.96,530.3,333.0,335.0,3000,5500
2024-03-01,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,542.83,0.0,3.9,18.67,537.4,333.0,335.0,3000,5500
2024-03-02,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.66,592.53,12.18,7.5,19.88,583.3,333.0,335.0,3000,5500
2024-03-03,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.73,756.91,0.0,10.2,24.32,733.5,333.0,335.0,3000,5500
2024-03-04,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.77,856.3,0.0,12.4,26.78,823.4,333.0,335.0,3000,5500
2024-03-05,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.76,837.19,14.0,10.6,24.24,806.2,333.0,335.0,3000,5500
2024-03-06,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.75,802.78,8.26,9.7,24.83,775.1,333.0,335.0,3000,5500
2024-03-07,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.72,733.97,1.96,13.2,23.85,712.7,333.0,335.0,3000,5500
2024-03-08,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.69,657.52,0.0,9.8,19.27,642.9,333.0,335.0,3000,5500
2024-03-09,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.68,642.23,18.48,7.7,22.56,628.9,333.0,335.0,3000,5500
2024-03-10,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.89,1230.93,2.38,7.1,33.52,1157.4,333.0,335.0,3000,5500
2024-03-11,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.16,2312.78,0.0,5.0,52.35,2093.7,333.0,335.0,3000,5500
2024-03-12,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.05,1804.35,0.0,11.2,46.22,1657.7,333.0,335.0,3000,5500
2024-03-13,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.92,1326.5,0.0,14.1,35.51,1241.6,333.0,335.0,3000,5500
2024-03-14,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.83,1043.62,0.0,15.1,29.71,991.3,333.0,335.0,3000,5500
2024-03-15,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.77,871.59,0.56,17.8,26.46,837.2,333.0,335.0,3000,5500
2024-03-16,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.73,768.38,0.42,11.8,24.89,743.9,333.0,335.0,3000,5500
2024-03-17,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.71,707.21,0.0,13.5,22.22,688.3,333.0,335.0,3000,5500
2024-03-18,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.67,630.76,0.0,6.9,19.68,618.4,333.0,335.0,3000,5500
2024-03-19,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.64,561.95,0.0,4.3,18.68,555.0,333.0,335.0,3000,5500
2024-03-20,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.62,512.25,0.0,9.2,17.39,509.0,333.0,335.0,3000,5500
2024-03-21,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.59,458.73,0.0,3.7,17.78,459.1,333.0,335.0,3000,5500
2024-03-22,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.57,416.68,0.0,4.9,15.43,419.6,333.0,335.0,3000,5500
2024-03-23,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.6,470.2,32.34,8.8,18.7,469.8,333.0,335.0,3000,5500
2024-03-24,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.65,577.24,0.0,3.9,19.83,569.2,333.0,335.0,3000,5500
2024-03-25,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.64,561.95,0.0,5.6,19.28,555.0,333.0,335.0,3000,5500
2024-03-26,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.62,523.72,0.0,7.7,19.75,519.6,333.0,335.0,3000,5500
2024-03-27,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.61,493.14,7.98,8.0,17.54,491.2,333.0,335.0,3000,5500
2024-03-28,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.59,462.56,3.57,9.2,16.95,462.7,333.0,335.0,3000,5500
2024-03-29,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.57,428.15,0.0,9.0,17.11,430.4,333.0,335.0,3000,5500
2024-03-30,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.56,397.57,0.0,10.3,16.39,401.6,333.0,335.0,3000,5500
2024-03-31,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.55,379.6,4.83,12.4,14.64,384.6,333.0,335.0,3000,5500
2024-04-01,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.55,389.92,3.01,11.6,17.56,394.4,333.0,335.0,3000,5500
2024-04-02,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,535.19,5.11,10.9,19.33,530.3,333.0,335.0,3000,5500
2024-04-03,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.0,1620.85,17.29,10.4,39.69,1498.8,333.0,335.0,3000,5500
2024-04-04,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.33,3165.25,7.28,8.8,49.74,2813.4,333.0,335.0,3000,5500
2024-04-05,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.32,3115.56,0.63,7.1,52.51,2771.8,333.0,335.0,3000,5500
2024-04-06,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,329.11,2045.18,0.07,7.0,50.73,1865.0,333.0,335.0,3000,5500
2024-04-07,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.96,1467.94,0.0,9.9,40.73,1365.5,333.0,335.0,3000,5500
2024-04-08,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.87,1150.65,0.0,12.1,35.98,1086.4,333.0,335.0,3000,5500
2024-04-09,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.8,959.52,0.07,16.2,29.32,916.2,333.0,335.0,3000,5500
2024-04-10,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.76,829.54,2.17,18.9,27.73,799.3,333.0,335.0,3000,5500
2024-04-11,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.71,714.86,2.87,18.9,23.47,695.3,333.0,335.0,3000,5500
2024-04-12,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.69,665.16,14.98,16.8,20.9,649.9,333.0,335.0,3000,5500
2024-04-13,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.77,852.48,0.14,13.5,27.64,820.0,333.0,335.0,3000,5500
2024-04-14,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.9,1257.69,0.0,15.5,33.28,1181.0,333.0,335.0,3000,5500
2024-04-15,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.94,1383.84,0.0,20.2,39.02,1291.9,333.0,335.0,3000,5500
2024-04-16,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.86,1131.54,0.0,17.7,32.8,1069.5,333.0,335.0,3000,5500
2024-04-17,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.79,921.29,9.52,16.3,26.03,881.9,333.0,335.0,3000,5500
2024-04-18,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.73,768.38,0.0,19.7,23.03,743.9,333.0,335.0,3000,5500
2024-04-19,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.68,649.87,2.03,12.9,21.11,635.9,333.0,335.0,3000,5500
2024-04-20,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.66,592.53,0.49,15.2,20.45,583.3,333.0,335.0,3000,5500
2024-04-21,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.63,531.37,0.0,10.1,19.98,526.7,333.0,335.0,3000,5500
2024-04-22,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.6,481.67,0.0,9.1,17.71,480.5,333.0,335.0,3000,5500
2024-04-23,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.58,439.62,0.0,13.3,18.33,441.2,333.0,335.0,3000,5500
2024-04-24,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.56,397.57,0.0,17.4,16.51,401.6,333.0,335.0,3000,5500
2024-04-25,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.53,359.34,0.0,12.5,14.51,365.4,333.0,335.0,3000,5500
2024-04-26,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.52,333.35,0.0,12.0,13.98,340.7,333.0,335.0,3000,5500
2024-04-27,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.5,315.38,1.19,11.6,14.1,323.5,333.0,335.0,3000,5500
2024-04-28,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.5,305.06,0.0,18.2,13.45,313.6,333.0,335.0,3000,5500
2024-04-29,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.49,295.12,0.14,23.1,13.54,304.1,333.0,335.0,3000,5500
2024-04-30,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.48,286.71,0.0,23.9,13.94,296.0,333.0,335.0,3000,5500
2024-05-01,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.48,282.89,0.77,21.8,13.51,292.3,333.0,335.0,3000,5500
2024-05-02,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.47,262.24,0.0,22.3,13.52,272.4,333.0,335.0,3000,5500
2024-05-03,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.45,243.89,0.0,21.8,12.06,254.6,333.0,335.0,3000,5500
2024-05-04,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.46,250.77,8.75,12.2,12.09,261.3,333.0,335.0,3000,5500
2024-05-05,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.46,255.36,8.33,14.7,11.85,265.7,333.0,335.0,3000,5500
2024-05-06,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.46,257.27,4.9,19.5,11.64,267.6,333.0,335.0,3000,5500
2024-05-07,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.51,331.05,14.35,21.0,14.07,338.5,333.0,335.0,3000,5500
2024-05-08,YR-TG,潼关,黄河,黄河干流,34.612,110.286,trunk,328.52,335.64,0.07,23.2,14.54,342.9,333.0,335.0,3000,5500
